id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
1457,1457,india,uk,us,,,,,,,,,,,,,,,,,
1458,1458,uk,india,us,,,,,,,,,,,,,,,,,
1459,1459,uk,india,us,,,,,,,,,,,,,,,,,
1460,1460,uk,india,us,,,,,,,,,,,,,,,,,
1461,1461,india,uk,us,,,,,,,,,,,,,,,,,
1462,1462,india,uk,us,,,,,,,,,,,,,,,,,
1463,1463,uk,india,us,,,,,,,,,,,,,,,,,
1464,1464,uk,us,india,,,,,,,,,,,,,,,,,
1465,1465,uk,india,us,,,,,,,,,,,,,,,,,
1466,1466,uk,us,india,,,,,,,,,,,,,,,,,
1467,1467,uk,india,us,,,,,,,,,,,,,,,,,
1468,1468,uk,india,us,,,,,,,,,,,,,,,,,
1469,1469,uk,india,us,,,,,,,,,,,,,,,,,
1470,1470,uk,india,us,,,,,,,,,,,,,,,,,
1471,1471,uk,us,india,,,,,,,,,,,,,,,,,
1472,1472,india,uk,us,,,,,,,,,,,,,,,,,
1473,1473,uk,us,india,,,,,,,,,,,,,,,,,
1474,1474,uk,india,us,,,,,,,,,,,,,,,,,
1475,1475,uk,india,us,,,,,,,,,,,,,,,,,
1476,1476,uk,us,india,,,,,,,,,,,,,,,,,
1477,1477,uk,india,us,,,,,,,,,,,,,,,,,
1478,1478,uk,india,us,,,,,,,,,,,,,,,,,
1479,1479,uk,us,india,,,,,,,,,,,,,,,,,
1480,1480,india,uk,us,,,,,,,,,,,,,,,,,
1481,1481,us,uk,india,,,,,,,,,,,,,,,,,
1482,1482,uk,us,india,,,,,,,,,,,,,,,,,
1483,1483,uk,india,us,,,,,,,,,,,,,,,,,
1484,1484,uk,india,us,,,,,,,,,,,,,,,,,
1485,1485,india,us,uk,,,,,,,,,,,,,,,,,
1486,1486,uk,us,india,,,,,,,,,,,,,,,,,
1487,1487,uk,us,india,,,,,,,,,,,,,,,,,
1488,1488,india,us,uk,,,,,,,,,,,,,,,,,
1489,1489,uk,us,india,,,,,,,,,,,,,,,,,
1490,1490,uk,india,us,,,,,,,,,,,,,,,,,
1491,1491,us,uk,india,,,,,,,,,,,,,,,,,
1492,1492,uk,us,india,,,,,,,,,,,,,,,,,
1493,1493,uk,us,india,,,,,,,,,,,,,,,,,
1494,1494,uk,us,india,,,,,,,,,,,,,,,,,
1495,1495,uk,us,india,,,,,,,,,,,,,,,,,
1496,1496,uk,us,india,,,,,,,,,,,,,,,,,
1497,1497,uk,us,india,,,,,,,,,,,,,,,,,
1498,1498,uk,us,india,,,,,,,,,,,,,,,,,
1499,1499,uk,india,us,,,,,,,,,,,,,,,,,
1500,1500,uk,india,us,,,,,,,,,,,,,,,,,
1501,1501,uk,us,india,,,,,,,,,,,,,,,,,
1502,1502,uk,india,us,,,,,,,,,,,,,,,,,
1503,1503,uk,india,us,,,,,,,,,,,,,,,,,
1504,1504,india,uk,us,,,,,,,,,,,,,,,,,
1505,1505,india,uk,us,,,,,,,,,,,,,,,,,
1506,1506,uk,india,us,,,,,,,,,,,,,,,,,
1507,1507,uk,us,india,,,,,,,,,,,,,,,,,
1508,1508,us,uk,india,,,,,,,,,,,,,,,,,
1509,1509,uk,us,india,,,,,,,,,,,,,,,,,
1510,1510,us,india,uk,,,,,,,,,,,,,,,,,
1511,1511,uk,us,india,,,,,,,,,,,,,,,,,
1512,1512,uk,us,india,,,,,,,,,,,,,,,,,
1513,1513,uk,us,india,,,,,,,,,,,,,,,,,
1514,1514,uk,us,india,,,,,,,,,,,,,,,,,
1515,1515,uk,india,us,,,,,,,,,,,,,,,,,
1516,1516,india,uk,us,,,,,,,,,,,,,,,,,
1517,1517,uk,us,india,,,,,,,,,,,,,,,,,
1518,1518,india,uk,us,,,,,,,,,,,,,,,,,
1519,1519,us,india,uk,,,,,,,,,,,,,,,,,
1520,1520,us,india,uk,,,,,,,,,,,,,,,,,
1521,1521,uk,india,us,,,,,,,,,,,,,,,,,
1522,1522,uk,us,india,,,,,,,,,,,,,,,,,
1523,1523,us,uk,india,,,,,,,,,,,,,,,,,
1524,1524,uk,india,us,,,,,,,,,,,,,,,,,
1525,1525,uk,us,india,,,,,,,,,,,,,,,,,
1526,1526,us,india,uk,,,,,,,,,,,,,,,,,
1527,1527,uk,india,us,,,,,,,,,,,,,,,,,
1528,1528,uk,us,india,,,,,,,,,,,,,,,,,
1529,1529,uk,us,india,,,,,,,,,,,,,,,,,
1530,1530,uk,us,india,,,,,,,,,,,,,,,,,
1531,1531,india,uk,us,,,,,,,,,,,,,,,,,
1532,1532,uk,india,us,,,,,,,,,,,,,,,,,
1533,1533,india,uk,us,,,,,,,,,,,,,,,,,
1534,1534,uk,india,us,,,,,,,,,,,,,,,,,
1535,1535,uk,india,us,,,,,,,,,,,,,,,,,
1536,1536,uk,us,india,,,,,,,,,,,,,,,,,
1537,1537,india,us,uk,,,,,,,,,,,,,,,,,
1538,1538,india,uk,us,,,,,,,,,,,,,,,,,
1539,1539,india,uk,us,,,,,,,,,,,,,,,,,
1540,1540,india,uk,us,,,,,,,,,,,,,,,,,
1541,1541,uk,india,us,,,,,,,,,,,,,,,,,
1542,1542,india,uk,us,,,,,,,,,,,,,,,,,
1543,1543,uk,india,us,,,,,,,,,,,,,,,,,
1544,1544,uk,us,india,,,,,,,,,,,,,,,,,
1545,1545,uk,us,india,,,,,,,,,,,,,,,,,
1546,1546,uk,us,india,,,,,,,,,,,,,,,,,
1547,1547,uk,us,india,,,,,,,,,,,,,,,,,
1548,1548,uk,us,india,,,,,,,,,,,,,,,,,
1549,1549,india,uk,us,,,,,,,,,,,,,,,,,
1550,1550,uk,us,india,,,,,,,,,,,,,,,,,
1551,1551,india,us,uk,,,,,,,,,,,,,,,,,
1552,1552,india,uk,us,,,,,,,,,,,,,,,,,
1553,1553,india,uk,us,,,,,,,,,,,,,,,,,
1554,1554,uk,us,india,,,,,,,,,,,,,,,,,
1555,1555,uk,us,india,,,,,,,,,,,,,,,,,
1556,1556,uk,us,india,,,,,,,,,,,,,,,,,
1557,1557,uk,us,india,,,,,,,,,,,,,,,,,
1558,1558,uk,us,india,,,,,,,,,,,,,,,,,
1559,1559,uk,us,india,,,,,,,,,,,,,,,,,
1560,1560,uk,india,us,,,,,,,,,,,,,,,,,
1561,1561,uk,us,india,,,,,,,,,,,,,,,,,
1562,1562,uk,us,india,,,,,,,,,,,,,,,,,
1563,1563,uk,us,india,,,,,,,,,,,,,,,,,
1564,1564,us,india,uk,,,,,,,,,,,,,,,,,
1565,1565,us,uk,india,,,,,,,,,,,,,,,,,
1566,1566,uk,us,india,,,,,,,,,,,,,,,,,
1567,1567,uk,us,india,,,,,,,,,,,,,,,,,
1568,1568,us,uk,india,,,,,,,,,,,,,,,,,
1569,1569,us,uk,india,,,,,,,,,,,,,,,,,
1570,1570,uk,us,india,,,,,,,,,,,,,,,,,
1571,1571,india,uk,us,,,,,,,,,,,,,,,,,
1572,1572,us,india,uk,,,,,,,,,,,,,,,,,
1573,1573,india,uk,us,,,,,,,,,,,,,,,,,
1574,1574,uk,india,us,,,,,,,,,,,,,,,,,
1575,1575,uk,us,india,,,,,,,,,,,,,,,,,
1576,1576,uk,us,india,,,,,,,,,,,,,,,,,
1577,1577,uk,us,india,,,,,,,,,,,,,,,,,
1578,1578,uk,us,india,,,,,,,,,,,,,,,,,
1579,1579,uk,us,india,,,,,,,,,,,,,,,,,
1580,1580,uk,us,india,,,,,,,,,,,,,,,,,
1581,1581,uk,us,india,,,,,,,,,,,,,,,,,
1582,1582,uk,us,india,,,,,,,,,,,,,,,,,
1583,1583,india,us,uk,,,,,,,,,,,,,,,,,
1584,1584,us,uk,india,,,,,,,,,,,,,,,,,
1585,1585,uk,india,us,,,,,,,,,,,,,,,,,
1586,1586,uk,us,india,,,,,,,,,,,,,,,,,
1587,1587,uk,us,india,,,,,,,,,,,,,,,,,
1588,1588,us,uk,india,,,,,,,,,,,,,,,,,
1589,1589,uk,india,us,,,,,,,,,,,,,,,,,
1590,1590,uk,india,us,,,,,,,,,,,,,,,,,
1591,1591,uk,us,india,,,,,,,,,,,,,,,,,
1592,1592,uk,us,india,,,,,,,,,,,,,,,,,
1593,1593,uk,india,us,,,,,,,,,,,,,,,,,
1594,1594,uk,us,india,,,,,,,,,,,,,,,,,
1595,1595,uk,us,india,,,,,,,,,,,,,,,,,
1596,1596,us,india,uk,,,,,,,,,,,,,,,,,
1597,1597,uk,us,india,,,,,,,,,,,,,,,,,
1598,1598,uk,india,us,,,,,,,,,,,,,,,,,
1599,1599,us,uk,india,,,,,,,,,,,,,,,,,
1600,1600,uk,us,india,,,,,,,,,,,,,,,,,
1601,1601,uk,india,us,,,,,,,,,,,,,,,,,
1602,1602,uk,us,india,,,,,,,,,,,,,,,,,
1603,1603,uk,us,india,,,,,,,,,,,,,,,,,
1604,1604,uk,us,india,,,,,,,,,,,,,,,,,
1605,1605,us,uk,india,,,,,,,,,,,,,,,,,
1606,1606,uk,india,us,,,,,,,,,,,,,,,,,
1607,1607,us,uk,india,,,,,,,,,,,,,,,,,
1608,1608,uk,us,india,,,,,,,,,,,,,,,,,
1609,1609,us,india,uk,,,,,,,,,,,,,,,,,
1610,1610,us,uk,india,,,,,,,,,,,,,,,,,
1611,1611,uk,us,india,,,,,,,,,,,,,,,,,
1612,1612,uk,india,us,,,,,,,,,,,,,,,,,
1613,1613,uk,us,india,,,,,,,,,,,,,,,,,
1614,1614,uk,india,us,,,,,,,,,,,,,,,,,
1615,1615,india,uk,us,,,,,,,,,,,,,,,,,
1616,1616,us,uk,india,,,,,,,,,,,,,,,,,
1617,1617,uk,us,india,,,,,,,,,,,,,,,,,
1618,1618,uk,india,us,,,,,,,,,,,,,,,,,
1619,1619,uk,india,us,,,,,,,,,,,,,,,,,
1620,1620,uk,us,india,,,,,,,,,,,,,,,,,
1621,1621,uk,us,india,,,,,,,,,,,,,,,,,
1622,1622,us,uk,india,,,,,,,,,,,,,,,,,
1623,1623,uk,us,india,,,,,,,,,,,,,,,,,
1624,1624,us,uk,india,,,,,,,,,,,,,,,,,
1625,1625,uk,us,india,,,,,,,,,,,,,,,,,
1626,1626,uk,india,us,,,,,,,,,,,,,,,,,
1627,1627,uk,india,us,,,,,,,,,,,,,,,,,
1628,1628,us,india,uk,,,,,,,,,,,,,,,,,
1629,1629,uk,india,us,,,,,,,,,,,,,,,,,
1630,1630,uk,us,india,,,,,,,,,,,,,,,,,
1631,1631,uk,india,us,,,,,,,,,,,,,,,,,
1632,1632,uk,us,india,,,,,,,,,,,,,,,,,
1633,1633,india,uk,us,,,,,,,,,,,,,,,,,
1634,1634,uk,india,us,,,,,,,,,,,,,,,,,
1635,1635,india,uk,us,,,,,,,,,,,,,,,,,
1636,1636,uk,india,us,,,,,,,,,,,,,,,,,
1637,1637,uk,india,us,,,,,,,,,,,,,,,,,
1638,1638,uk,india,us,,,,,,,,,,,,,,,,,
1639,1639,us,uk,india,,,,,,,,,,,,,,,,,
1640,1640,india,uk,us,,,,,,,,,,,,,,,,,
1641,1641,india,uk,us,,,,,,,,,,,,,,,,,
1642,1642,uk,india,us,,,,,,,,,,,,,,,,,
1643,1643,uk,us,india,,,,,,,,,,,,,,,,,
1644,1644,us,uk,india,,,,,,,,,,,,,,,,,
1645,1645,uk,us,india,,,,,,,,,,,,,,,,,
1646,1646,india,uk,us,,,,,,,,,,,,,,,,,
1647,1647,uk,us,india,,,,,,,,,,,,,,,,,
1648,1648,us,uk,india,,,,,,,,,,,,,,,,,
1649,1649,us,india,uk,,,,,,,,,,,,,,,,,
1650,1650,uk,india,us,,,,,,,,,,,,,,,,,
1651,1651,uk,us,india,,,,,,,,,,,,,,,,,
1652,1652,india,uk,us,,,,,,,,,,,,,,,,,
1653,1653,uk,us,india,,,,,,,,,,,,,,,,,
1654,1654,uk,us,india,,,,,,,,,,,,,,,,,
1655,1655,us,uk,india,,,,,,,,,,,,,,,,,
1656,1656,uk,us,india,,,,,,,,,,,,,,,,,
1657,1657,india,us,uk,,,,,,,,,,,,,,,,,
1658,1658,uk,india,us,,,,,,,,,,,,,,,,,
1659,1659,uk,us,india,,,,,,,,,,,,,,,,,
1660,1660,uk,us,india,,,,,,,,,,,,,,,,,
1661,1661,uk,india,us,,,,,,,,,,,,,,,,,
1662,1662,us,uk,india,,,,,,,,,,,,,,,,,
1663,1663,uk,india,us,,,,,,,,,,,,,,,,,
1664,1664,uk,india,us,,,,,,,,,,,,,,,,,
1665,1665,uk,india,us,,,,,,,,,,,,,,,,,
1666,1666,uk,india,us,,,,,,,,,,,,,,,,,
1667,1667,uk,india,us,,,,,,,,,,,,,,,,,
1668,1668,india,us,uk,,,,,,,,,,,,,,,,,
1669,1669,us,uk,india,,,,,,,,,,,,,,,,,
1670,1670,uk,india,us,,,,,,,,,,,,,,,,,
1671,1671,us,india,uk,,,,,,,,,,,,,,,,,
1672,1672,uk,india,us,,,,,,,,,,,,,,,,,
1673,1673,uk,india,us,,,,,,,,,,,,,,,,,
1674,1674,uk,india,us,,,,,,,,,,,,,,,,,
1675,1675,us,uk,india,,,,,,,,,,,,,,,,,
1676,1676,india,uk,us,,,,,,,,,,,,,,,,,
1677,1677,uk,us,india,,,,,,,,,,,,,,,,,
1678,1678,uk,us,india,,,,,,,,,,,,,,,,,
1679,1679,uk,india,us,,,,,,,,,,,,,,,,,
1680,1680,uk,india,us,,,,,,,,,,,,,,,,,
1681,1681,uk,us,india,,,,,,,,,,,,,,,,,
1682,1682,us,uk,india,,,,,,,,,,,,,,,,,
1683,1683,uk,us,india,,,,,,,,,,,,,,,,,
1684,1684,uk,us,india,,,,,,,,,,,,,,,,,
1685,1685,india,uk,us,,,,,,,,,,,,,,,,,
1686,1686,uk,us,india,,,,,,,,,,,,,,,,,
1687,1687,uk,india,us,,,,,,,,,,,,,,,,,
1688,1688,uk,us,india,,,,,,,,,,,,,,,,,
1689,1689,uk,us,india,,,,,,,,,,,,,,,,,
1690,1690,uk,india,us,,,,,,,,,,,,,,,,,
1691,1691,uk,us,india,,,,,,,,,,,,,,,,,
1692,1692,india,uk,us,,,,,,,,,,,,,,,,,
1693,1693,uk,us,india,,,,,,,,,,,,,,,,,
1694,1694,us,uk,india,,,,,,,,,,,,,,,,,
1695,1695,uk,us,india,,,,,,,,,,,,,,,,,
1696,1696,uk,india,us,,,,,,,,,,,,,,,,,
1697,1697,uk,india,us,,,,,,,,,,,,,,,,,
1698,1698,uk,india,us,,,,,,,,,,,,,,,,,
1699,1699,uk,us,india,,,,,,,,,,,,,,,,,
1700,1700,uk,us,india,,,,,,,,,,,,,,,,,
1701,1701,uk,india,us,,,,,,,,,,,,,,,,,
1702,1702,uk,us,india,,,,,,,,,,,,,,,,,
1703,1703,india,uk,us,,,,,,,,,,,,,,,,,
1704,1704,uk,us,india,,,,,,,,,,,,,,,,,
1705,1705,us,uk,india,,,,,,,,,,,,,,,,,
1706,1706,uk,india,us,,,,,,,,,,,,,,,,,
1707,1707,uk,us,india,,,,,,,,,,,,,,,,,
1708,1708,uk,us,india,,,,,,,,,,,,,,,,,
1709,1709,india,uk,us,,,,,,,,,,,,,,,,,
1710,1710,us,uk,india,,,,,,,,,,,,,,,,,
1711,1711,uk,india,us,,,,,,,,,,,,,,,,,
1712,1712,uk,us,india,,,,,,,,,,,,,,,,,
1713,1713,uk,india,us,,,,,,,,,,,,,,,,,
1714,1714,india,uk,us,,,,,,,,,,,,,,,,,
1715,1715,india,uk,us,,,,,,,,,,,,,,,,,
1716,1716,uk,us,india,,,,,,,,,,,,,,,,,
1717,1717,uk,us,india,,,,,,,,,,,,,,,,,
1718,1718,uk,us,india,,,,,,,,,,,,,,,,,
1719,1719,uk,us,india,,,,,,,,,,,,,,,,,
1720,1720,uk,india,us,,,,,,,,,,,,,,,,,
1721,1721,uk,india,us,,,,,,,,,,,,,,,,,
1722,1722,india,us,uk,,,,,,,,,,,,,,,,,
1723,1723,uk,us,india,,,,,,,,,,,,,,,,,
1724,1724,uk,india,us,,,,,,,,,,,,,,,,,
1725,1725,uk,india,us,,,,,,,,,,,,,,,,,
1726,1726,us,uk,india,,,,,,,,,,,,,,,,,
1727,1727,uk,us,india,,,,,,,,,,,,,,,,,
1728,1728,uk,india,us,,,,,,,,,,,,,,,,,
1729,1729,uk,us,india,,,,,,,,,,,,,,,,,
1730,1730,uk,us,india,,,,,,,,,,,,,,,,,
1731,1731,uk,us,india,,,,,,,,,,,,,,,,,
1732,1732,uk,india,us,,,,,,,,,,,,,,,,,
1733,1733,uk,india,us,,,,,,,,,,,,,,,,,
1734,1734,uk,india,us,,,,,,,,,,,,,,,,,
1735,1735,uk,us,india,,,,,,,,,,,,,,,,,
1736,1736,india,us,uk,,,,,,,,,,,,,,,,,
1737,1737,uk,india,us,,,,,,,,,,,,,,,,,
1738,1738,uk,india,us,,,,,,,,,,,,,,,,,
1739,1739,uk,us,india,,,,,,,,,,,,,,,,,
1740,1740,uk,us,india,,,,,,,,,,,,,,,,,
1741,1741,us,india,uk,,,,,,,,,,,,,,,,,
1742,1742,uk,us,india,,,,,,,,,,,,,,,,,
1743,1743,india,us,uk,,,,,,,,,,,,,,,,,
1744,1744,uk,india,us,,,,,,,,,,,,,,,,,
1745,1745,uk,us,india,,,,,,,,,,,,,,,,,
1746,1746,uk,india,us,,,,,,,,,,,,,,,,,
1747,1747,us,india,uk,,,,,,,,,,,,,,,,,
1748,1748,india,uk,us,,,,,,,,,,,,,,,,,
1749,1749,uk,us,india,,,,,,,,,,,,,,,,,
1750,1750,india,uk,us,,,,,,,,,,,,,,,,,
1751,1751,uk,india,us,,,,,,,,,,,,,,,,,
1752,1752,us,uk,india,,,,,,,,,,,,,,,,,
1753,1753,uk,us,india,,,,,,,,,,,,,,,,,
1754,1754,india,us,uk,,,,,,,,,,,,,,,,,
1755,1755,us,uk,india,,,,,,,,,,,,,,,,,
1756,1756,uk,us,india,,,,,,,,,,,,,,,,,
1757,1757,uk,india,us,,,,,,,,,,,,,,,,,
1758,1758,us,uk,india,,,,,,,,,,,,,,,,,
1759,1759,india,us,uk,,,,,,,,,,,,,,,,,
1760,1760,india,us,uk,,,,,,,,,,,,,,,,,
1761,1761,uk,us,india,,,,,,,,,,,,,,,,,
1762,1762,uk,us,india,,,,,,,,,,,,,,,,,
1763,1763,us,uk,india,,,,,,,,,,,,,,,,,
1764,1764,us,uk,india,,,,,,,,,,,,,,,,,
1765,1765,uk,us,india,,,,,,,,,,,,,,,,,
1766,1766,uk,us,india,,,,,,,,,,,,,,,,,
1767,1767,us,india,uk,,,,,,,,,,,,,,,,,
1768,1768,uk,india,us,,,,,,,,,,,,,,,,,
1769,1769,us,india,uk,,,,,,,,,,,,,,,,,
1770,1770,uk,us,india,,,,,,,,,,,,,,,,,
1771,1771,uk,india,us,,,,,,,,,,,,,,,,,
1772,1772,uk,us,india,,,,,,,,,,,,,,,,,
1773,1773,uk,us,india,,,,,,,,,,,,,,,,,
1774,1774,uk,us,india,,,,,,,,,,,,,,,,,
1775,1775,uk,us,india,,,,,,,,,,,,,,,,,
1776,1776,uk,us,india,,,,,,,,,,,,,,,,,
1777,1777,us,uk,india,,,,,,,,,,,,,,,,,
1778,1778,uk,india,us,,,,,,,,,,,,,,,,,
1779,1779,uk,us,india,,,,,,,,,,,,,,,,,
1780,1780,uk,india,us,,,,,,,,,,,,,,,,,
1781,1781,uk,us,india,,,,,,,,,,,,,,,,,
1782,1782,uk,india,us,,,,,,,,,,,,,,,,,
1783,1783,us,uk,india,,,,,,,,,,,,,,,,,
1784,1784,us,india,uk,,,,,,,,,,,,,,,,,
1785,1785,uk,us,india,,,,,,,,,,,,,,,,,
1786,1786,uk,us,india,,,,,,,,,,,,,,,,,
1787,1787,uk,us,india,,,,,,,,,,,,,,,,,
1788,1788,uk,us,india,,,,,,,,,,,,,,,,,
1789,1789,india,us,uk,,,,,,,,,,,,,,,,,
1790,1790,uk,india,us,,,,,,,,,,,,,,,,,
1791,1791,uk,us,india,,,,,,,,,,,,,,,,,
1792,1792,uk,india,us,,,,,,,,,,,,,,,,,
1793,1793,india,uk,us,,,,,,,,,,,,,,,,,
1794,1794,india,us,uk,,,,,,,,,,,,,,,,,
1795,1795,uk,india,us,,,,,,,,,,,,,,,,,
1796,1796,uk,us,india,,,,,,,,,,,,,,,,,
1797,1797,uk,us,india,,,,,,,,,,,,,,,,,
1798,1798,uk,india,us,,,,,,,,,,,,,,,,,
1799,1799,uk,us,india,,,,,,,,,,,,,,,,,
1800,1800,us,uk,india,,,,,,,,,,,,,,,,,
1801,1801,uk,us,india,,,,,,,,,,,,,,,,,
1802,1802,uk,india,us,,,,,,,,,,,,,,,,,
1803,1803,india,uk,us,,,,,,,,,,,,,,,,,
1804,1804,uk,india,us,,,,,,,,,,,,,,,,,
1805,1805,uk,us,india,,,,,,,,,,,,,,,,,
1806,1806,uk,us,india,,,,,,,,,,,,,,,,,
1807,1807,uk,us,india,,,,,,,,,,,,,,,,,
1808,1808,us,uk,india,,,,,,,,,,,,,,,,,
1809,1809,uk,india,us,,,,,,,,,,,,,,,,,
1810,1810,uk,india,us,,,,,,,,,,,,,,,,,
1811,1811,uk,india,us,,,,,,,,,,,,,,,,,
1812,1812,india,us,uk,,,,,,,,,,,,,,,,,
1813,1813,uk,us,india,,,,,,,,,,,,,,,,,
1814,1814,uk,us,india,,,,,,,,,,,,,,,,,
1815,1815,us,uk,india,,,,,,,,,,,,,,,,,
1816,1816,india,uk,us,,,,,,,,,,,,,,,,,
1817,1817,uk,us,india,,,,,,,,,,,,,,,,,
1818,1818,uk,india,us,,,,,,,,,,,,,,,,,
1819,1819,india,us,uk,,,,,,,,,,,,,,,,,
1820,1820,uk,us,india,,,,,,,,,,,,,,,,,
1821,1821,us,india,uk,,,,,,,,,,,,,,,,,
1822,1822,us,india,uk,,,,,,,,,,,,,,,,,
1823,1823,uk,india,us,,,,,,,,,,,,,,,,,
1824,1824,uk,us,india,,,,,,,,,,,,,,,,,
1825,1825,uk,us,india,,,,,,,,,,,,,,,,,
1826,1826,us,uk,india,,,,,,,,,,,,,,,,,
1827,1827,uk,us,india,,,,,,,,,,,,,,,,,
1828,1828,uk,us,india,,,,,,,,,,,,,,,,,
1829,1829,us,india,uk,,,,,,,,,,,,,,,,,
1830,1830,uk,india,us,,,,,,,,,,,,,,,,,
1831,1831,uk,india,us,,,,,,,,,,,,,,,,,
1832,1832,india,us,uk,,,,,,,,,,,,,,,,,
1833,1833,uk,us,india,,,,,,,,,,,,,,,,,
1834,1834,india,uk,us,,,,,,,,,,,,,,,,,
1835,1835,uk,us,india,,,,,,,,,,,,,,,,,
1836,1836,uk,us,india,,,,,,,,,,,,,,,,,
1837,1837,uk,india,us,,,,,,,,,,,,,,,,,
1838,1838,uk,india,us,,,,,,,,,,,,,,,,,
1839,1839,uk,us,india,,,,,,,,,,,,,,,,,
1840,1840,uk,us,india,,,,,,,,,,,,,,,,,
1841,1841,india,uk,us,,,,,,,,,,,,,,,,,
1842,1842,uk,us,india,,,,,,,,,,,,,,,,,
1843,1843,uk,us,india,,,,,,,,,,,,,,,,,
1844,1844,uk,india,us,,,,,,,,,,,,,,,,,
1845,1845,uk,us,india,,,,,,,,,,,,,,,,,
1846,1846,uk,us,india,,,,,,,,,,,,,,,,,
1847,1847,uk,india,us,,,,,,,,,,,,,,,,,
1848,1848,uk,india,us,,,,,,,,,,,,,,,,,
1849,1849,uk,india,us,,,,,,,,,,,,,,,,,
1850,1850,us,india,uk,,,,,,,,,,,,,,,,,
1851,1851,uk,india,us,,,,,,,,,,,,,,,,,
1852,1852,uk,us,india,,,,,,,,,,,,,,,,,
1853,1853,us,india,uk,,,,,,,,,,,,,,,,,
1854,1854,uk,us,india,,,,,,,,,,,,,,,,,
1855,1855,uk,us,india,,,,,,,,,,,,,,,,,
1856,1856,india,uk,us,,,,,,,,,,,,,,,,,
1857,1857,uk,us,india,,,,,,,,,,,,,,,,,
1858,1858,india,us,uk,,,,,,,,,,,,,,,,,
1859,1859,uk,us,india,,,,,,,,,,,,,,,,,
1860,1860,uk,india,us,,,,,,,,,,,,,,,,,
1861,1861,uk,us,india,,,,,,,,,,,,,,,,,
1862,1862,uk,us,india,,,,,,,,,,,,,,,,,
1863,1863,india,uk,us,,,,,,,,,,,,,,,,,
1864,1864,us,india,uk,,,,,,,,,,,,,,,,,
1865,1865,uk,india,us,,,,,,,,,,,,,,,,,
1866,1866,uk,india,us,,,,,,,,,,,,,,,,,
1867,1867,us,uk,india,,,,,,,,,,,,,,,,,
1868,1868,uk,india,us,,,,,,,,,,,,,,,,,
1869,1869,india,uk,us,,,,,,,,,,,,,,,,,
1870,1870,us,uk,india,,,,,,,,,,,,,,,,,
1871,1871,uk,india,us,,,,,,,,,,,,,,,,,
1872,1872,uk,us,india,,,,,,,,,,,,,,,,,
1873,1873,uk,us,india,,,,,,,,,,,,,,,,,
1874,1874,uk,us,india,,,,,,,,,,,,,,,,,
1875,1875,uk,india,us,,,,,,,,,,,,,,,,,
1876,1876,uk,india,us,,,,,,,,,,,,,,,,,
1877,1877,india,us,uk,,,,,,,,,,,,,,,,,
1878,1878,us,uk,india,,,,,,,,,,,,,,,,,
1879,1879,uk,us,india,,,,,,,,,,,,,,,,,
1880,1880,us,india,uk,,,,,,,,,,,,,,,,,
1881,1881,uk,us,india,,,,,,,,,,,,,,,,,
1882,1882,uk,india,us,,,,,,,,,,,,,,,,,
1883,1883,uk,india,us,,,,,,,,,,,,,,,,,
1884,1884,india,us,uk,,,,,,,,,,,,,,,,,
1885,1885,uk,india,us,,,,,,,,,,,,,,,,,
1886,1886,us,uk,india,,,,,,,,,,,,,,,,,
1887,1887,us,india,uk,,,,,,,,,,,,,,,,,
1888,1888,us,india,uk,,,,,,,,,,,,,,,,,
1889,1889,us,uk,india,,,,,,,,,,,,,,,,,
1890,1890,us,uk,india,,,,,,,,,,,,,,,,,
1891,1891,us,india,uk,,,,,,,,,,,,,,,,,
1892,1892,uk,india,us,,,,,,,,,,,,,,,,,
1893,1893,uk,us,india,,,,,,,,,,,,,,,,,
1894,1894,uk,india,us,,,,,,,,,,,,,,,,,
1895,1895,uk,us,india,,,,,,,,,,,,,,,,,
1896,1896,uk,us,india,,,,,,,,,,,,,,,,,
1897,1897,us,uk,india,,,,,,,,,,,,,,,,,
1898,1898,uk,india,us,,,,,,,,,,,,,,,,,
1899,1899,us,uk,india,,,,,,,,,,,,,,,,,
1900,1900,uk,india,us,,,,,,,,,,,,,,,,,
1901,1901,us,india,uk,,,,,,,,,,,,,,,,,
1902,1902,us,uk,india,,,,,,,,,,,,,,,,,
1903,1903,uk,us,india,,,,,,,,,,,,,,,,,
1904,1904,uk,us,india,,,,,,,,,,,,,,,,,
1905,1905,uk,india,us,,,,,,,,,,,,,,,,,
1906,1906,uk,india,us,,,,,,,,,,,,,,,,,
1907,1907,uk,india,us,,,,,,,,,,,,,,,,,
1908,1908,india,uk,us,,,,,,,,,,,,,,,,,
1909,1909,uk,us,india,,,,,,,,,,,,,,,,,
1910,1910,uk,us,india,,,,,,,,,,,,,,,,,
1911,1911,us,uk,india,,,,,,,,,,,,,,,,,
1912,1912,india,us,uk,,,,,,,,,,,,,,,,,
1913,1913,uk,india,us,,,,,,,,,,,,,,,,,
1914,1914,uk,us,india,,,,,,,,,,,,,,,,,
1915,1915,india,uk,us,,,,,,,,,,,,,,,,,
1916,1916,us,india,uk,,,,,,,,,,,,,,,,,
1917,1917,india,uk,us,,,,,,,,,,,,,,,,,
1918,1918,uk,us,india,,,,,,,,,,,,,,,,,
